run,key,epsilon,lamb_dfl,c_dfl,lamb_lr,w_dfl,w_lr,trainloss_dfl,trainacc_dfl,traindq_dfl,testloss_dfl,testacc_dfl,testdq_dfl,trainloss_lr,trainacc_lr,traindq_lr,testloss_lr,testacc_lr,testdq_lr
90,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.2,10.0,6572.994812819869,0.2044778938910731,inf,0.619,0.121,inf,0.604,0.097,0.6918659516092476,0.621,0.123,0.6921761601704896,0.588,0.081
91,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,2.0,10.0,652.3294677053096,0.1844631525796748,13.859716834493437,0.563,0.065,14.41869238284857,0.551,0.044,0.6942195346095483,0.456,-0.042,0.694049688803487,0.475,-0.032
92,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.1,10.0,12224.67460976928,0.2218488271691071,inf,0.66,0.162,inf,0.644,0.137,0.6943489793706435,0.418,-0.08,0.6941336269667565,0.442,-0.065
93,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.02,10.0,64524.99512034171,0.1771595629303836,inf,0.562,0.064,inf,0.564,0.057,0.691964254767357,0.631,0.133,0.692224860727828,0.599,0.092
94,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.01,10.0,149127.3897736782,0.1954634939753752,inf,0.632,0.134,inf,0.629,0.122,0.6930581592913151,0.522,0.024,0.6935372393399993,0.504,-0.003
95,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.5,10.0,2192.924493508737,0.1690808689776321,35.8215647847785,0.636,0.138,33.37334701939557,0.653,0.146,0.6915172636195211,0.549,0.051,0.6916346921191244,0.543,0.036
96,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.05,10.0,25464.550215236934,0.2241743417226195,inf,0.6,0.102,inf,0.58,0.073,0.6919742057678153,0.594,0.096,0.6921656931323048,0.591,0.084
97,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.1,10.0,13509.165517657391,0.1940944515972072,inf,0.545,0.047,inf,0.538,0.031,0.6937556248390147,0.477,-0.021,0.6937663418952105,0.461,-0.046
98,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,1.0,10.0,1629.0529591020295,0.21332448757419,25.130079887740795,0.64,0.142,25.330552952027716,0.653,0.146,0.69460478435343,0.41,-0.088,0.6945591238251002,0.416,-0.091
99,eps0.1_lambdfl0.1_lamblr10.0,0.1,0.1,0.02,10.0,66011.24018536054,0.16843449652332,inf,0.582,0.084,inf,0.597,0.09,0.6930385304619587,0.518,0.02,0.6930116101851364,0.5,-0.007
0,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,63.69820321241896,0.2758215744718792,1.1871466587100965,0.595,0.097,1.2341648321522087,0.589,0.082,0.6874992795701341,0.744,0.246,0.687408329407618,0.739,0.232
1,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,5.498424074969079,0.3202515078725372,0.6936426469322717,0.555,0.057,0.6861664878472964,0.563,0.056,0.6873921773810658,0.693,0.195,0.6885438554817679,0.665,0.158
2,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,183.97216889319597,0.2891991530945896,4.919174756246904,0.565,0.067,5.022931030161768,0.566,0.059,0.6852820195728148,0.668,0.17,0.6865218777910873,0.631,0.124
3,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1654.3414865823995,0.2680926776587894,67.5686047239443,0.498,0.0,64.59734779299507,0.51,0.003,0.6868649365536932,0.714,0.216,0.6876981008641638,0.705,0.198
4,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,60.87945444476462,0.2770898599201034,1.362479746111808,0.548,0.05,1.3040429203661288,0.563,0.056,0.6914444865231621,0.561,0.063,0.6921082637545517,0.539,0.032
5,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,324.4657740190938,0.303968848525929,4.575907425949021,0.632,0.134,4.129818301810259,0.632,0.125,0.6874370300995789,0.711,0.213,0.6885094807073578,0.662,0.155
6,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,14.517692146818222,0.247441085568093,0.7185450989776797,0.581,0.083,0.7653231416929097,0.548,0.041,0.6908839917198979,0.658,0.16,0.6912226004339503,0.633,0.126
7,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.206385987840303,0.2406836974119939,0.5740385368242148,0.722,0.224,0.6013177865771285,0.672,0.165,0.6877939290728999,0.741,0.243,0.6884259759614917,0.738,0.231
8,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,218.74671532080652,0.2726501420284946,3.0534818223496614,0.676,0.178,3.6227484081822183,0.692,0.185,0.6877882231549781,0.732,0.234,0.688223746636776,0.716,0.209
9,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,31.45730220141085,0.2897297020138787,0.7167598105581624,0.668,0.17,0.7600065118045344,0.653,0.146,0.69152034475279,0.554,0.056,0.691401651109923,0.569,0.062
10,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,2089.621994157912,0.2518000126621651,44.718877910755225,0.651,0.153,41.1135825723959,0.656,0.149,0.6885727091181579,0.662,0.164,0.6891447607772275,0.661,0.154
11,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,180.24737999506632,0.2629561099021551,4.0742689258845735,0.614,0.116,4.70461775157264,0.556,0.049,0.6901453773665803,0.612,0.114,0.6902230209860909,0.607,0.1
12,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,7.097790951690984,0.2838289320237523,0.7314425392528255,0.55,0.052,0.7266451938095795,0.551,0.044,0.6906417202420286,0.551,0.053,0.690634284291483,0.552,0.045
13,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,32.95040132645828,0.2598257427033335,0.8276899915499888,0.621,0.123,0.8019138224234493,0.648,0.141,0.6885629170791402,0.654,0.156,0.6891061129173303,0.62,0.113
14,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,6.413503675285106,0.2567718302200756,0.6971274124480145,0.548,0.05,0.7032885129070369,0.535,0.028,0.6873801676349768,0.566,0.068,0.6885046470868578,0.544,0.037
15,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,316.0545127743779,0.2632038024525416,4.610838094245098,0.66,0.162,4.5012387737271,0.673,0.166,0.6884140416162177,0.639,0.141,0.6888750661616933,0.626,0.119
16,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,570.8528266044889,0.2993432056957502,10.759509591614934,0.558,0.06,9.611347607406046,0.593,0.086,0.6861306886265567,0.67,0.172,0.6868187970560529,0.635,0.128
17,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,182.21457808881823,0.277929109982189,3.001056741157025,0.651,0.153,3.4807389588361684,0.623,0.116,0.687768232396128,0.57,0.072,0.6881640222307638,0.576,0.069
18,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,357.6406930859392,0.2642286258644789,10.230027678283598,0.592,0.094,10.828367997406977,0.587,0.08,0.6875075692648559,0.718,0.22,0.6879937958664507,0.696,0.189
19,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,356.8658152965477,0.308887167976171,6.654127846600202,0.597,0.099,6.853974026283301,0.599,0.092,0.6855600890234383,0.606,0.108,0.686118083833086,0.617,0.11
20,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.01,1.0,2968.043765141508,0.2610543603793719,40.16904663882107,0.59,0.092,38.011232237490056,0.599,0.092,0.6869383252464716,0.73,0.232,0.6870442635922464,0.714,0.207
21,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.01,1.0,3335.9310935150334,0.24469881732822,inf,0.556,0.058,inf,0.576,0.069,0.6884327968774594,0.693,0.195,0.6887630635342649,0.706,0.199
22,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,572.4986993545253,0.3062369287143992,8.223181416133626,0.623,0.125,9.40448726888087,0.624,0.117,0.6870056315678009,0.67,0.172,0.687321049231066,0.65,0.143
23,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.588872660543295,0.2632542719317133,0.6491207093022189,0.626,0.128,0.6882181234728948,0.597,0.09,0.6878113117288308,0.711,0.213,0.6878242066400418,0.718,0.211
24,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1840.7198174765456,0.2268483639119778,26.929092583222847,0.651,0.153,27.148467431276536,0.665,0.158,0.6927378677342829,0.512,0.014,0.6931387130045952,0.496,-0.011
25,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1950.2534010739964,0.2654977474508727,100.7871703609031,0.523,0.025,101.48952101347253,0.518,0.011,0.6879618949215671,0.649,0.151,0.6881092740620777,0.656,0.149
26,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,688.1015811669511,0.3253188044010514,14.137302915854685,0.542,0.044,14.209422157388133,0.561,0.054,0.6891022561797214,0.556,0.058,0.6899332253795721,0.541,0.034
27,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,627.3229562188352,0.2723254955051815,12.587411097863711,0.691,0.193,13.389055455923286,0.686,0.179,0.6867146874337219,0.567,0.069,0.6875824763408265,0.555,0.048
28,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,172.99347157949154,0.2466534974730788,3.866384437400994,0.614,0.116,4.1820295458558965,0.582,0.075,0.686707255367827,0.634,0.136,0.6878551597066793,0.608,0.101
29,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.767089600213243,0.2619822923647282,0.7031121890529073,0.574,0.076,0.7118799522830629,0.577,0.07,0.6858004110647801,0.715,0.217,0.6866771576756507,0.694,0.187
30,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.01,1.0,3094.639685241859,0.2453228208442987,55.70225008137499,0.614,0.116,55.73057327694199,0.633,0.126,0.6900161158099702,0.661,0.163,0.690357299791266,0.648,0.141
31,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,7.010278414263358,0.2823545093591382,0.6738105016701218,0.597,0.099,0.6784087149133888,0.597,0.09,0.6889636075502162,0.691,0.193,0.6890278682040761,0.683,0.176
32,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,61.16152916171089,0.252192226839932,1.304066734443564,0.605,0.107,1.502485020649608,0.584,0.077,0.6917554661164054,0.59,0.092,0.6913812969363462,0.616,0.109
33,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.21808428434997,0.2693944146986729,0.6772534820076599,0.626,0.128,0.6904154701223885,0.603,0.096,0.6880348644952587,0.66,0.162,0.6882835625556647,0.644,0.137
34,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,260.00363173387643,0.2967248365037004,3.712591027736357,0.703,0.205,4.760219184912578,0.661,0.154,0.68800209485617,0.685,0.187,0.6884143780465056,0.669,0.162
35,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1376.8483942546384,0.2641399120990668,22.010791550194668,0.66,0.162,21.44156135421731,0.671,0.164,0.686367367940341,0.754,0.256,0.6866468545963044,0.743,0.236
36,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,22.897541187196506,0.2422408720042255,0.7992171314020511,0.633,0.135,0.8027249086642965,0.622,0.115,0.6889214926870902,0.728,0.23,0.6890158538737178,0.735,0.228
37,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,64.7436842602628,0.2078609386133224,1.6537366398944604,0.531,0.033,1.6642993456515314,0.53,0.023,0.6898301581419387,0.661,0.163,0.6902944568067935,0.635,0.128
38,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,700.81063544749,0.2569402390597343,9.527328329192729,0.66,0.162,9.402863486988553,0.658,0.151,0.6898648019619416,0.594,0.096,0.6906273427425722,0.572,0.065
39,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,180.820056419842,0.3063262150176729,6.38850757964733,0.589,0.091,6.247796786791204,0.588,0.081,0.6877830825756516,0.598,0.1,0.6883657067365518,0.576,0.069
40,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,63.02257361696818,0.2827244333417244,1.2903170874324466,0.578,0.08,1.277369720307007,0.577,0.07,0.6856064848851703,0.646,0.148,0.6866173681853229,0.629,0.122
41,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,736.7165820899755,0.3090064351105815,10.345046682735449,0.668,0.17,10.764892839281067,0.677,0.17,0.6868992163161887,0.613,0.115,0.6874330088179404,0.604,0.097
42,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,71.35108185693848,0.2517356116564159,1.7519878374649775,0.651,0.153,1.7017412332145314,0.661,0.154,0.686306834426869,0.703,0.205,0.6870104037543348,0.672,0.165
43,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1754.7864042676226,0.2558199794563369,26.960364840695,0.632,0.134,29.84002538273301,0.607,0.1,0.6884955479624557,0.688,0.19,0.6887186748328382,0.67,0.163
44,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,19.6035053039816,0.2728131824711788,0.8450789424798829,0.521,0.023,0.8214247602663743,0.539,0.032,0.6875411732904038,0.659,0.161,0.6878135005195145,0.648,0.141
45,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,614.0050134712498,0.3051024871135145,12.15091664388892,0.576,0.078,12.727250391222633,0.537,0.03,0.6890869760881548,0.667,0.169,0.6889255714236723,0.657,0.15
46,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,325.20339240322534,0.2930885955924668,8.284363863692265,0.581,0.083,8.732195910673658,0.538,0.031,0.6856344407500189,0.674,0.176,0.6869258618157916,0.628,0.121
47,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,7.212487022136381,0.2621736793633717,0.6652976681517404,0.616,0.118,0.6511418541173595,0.639,0.132,0.6862197919134113,0.61,0.112,0.6875746763216791,0.599,0.092
48,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,17.99575001834445,0.2916368914826054,0.7604232681692356,0.591,0.093,0.7684913098916224,0.582,0.075,0.6869618196854635,0.721,0.223,0.6878178203404681,0.676,0.169
49,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,6.967215920079716,0.24167246737539,0.5943721130770844,0.69,0.192,0.6094662712084853,0.673,0.166,0.689726279621509,0.675,0.177,0.6901712737536208,0.665,0.158
50,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,36.772510652098816,0.2911528195645236,0.910452623301704,0.64,0.142,0.9363076977234556,0.629,0.122,0.6866414356923326,0.745,0.247,0.6869233704052515,0.734,0.227
51,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,673.3866590015213,0.275589147561154,11.470440889984308,0.685,0.187,11.016070923009382,0.674,0.167,0.687857566318824,0.734,0.236,0.688515007233342,0.711,0.204
52,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,38.06812543877972,0.3004500495948823,0.9239167281875348,0.55,0.052,0.9333104822319472,0.548,0.041,0.6882421462093322,0.626,0.128,0.6888627658110611,0.602,0.095
53,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.790137755539508,0.2260901573739646,0.5969733601315451,0.717,0.219,0.6157560535698476,0.678,0.171,0.6889078785727792,0.545,0.047,0.689779912978368,0.535,0.028
54,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,738.5041416722987,0.2658677773510621,11.412974370446785,0.628,0.13,11.479590626085216,0.619,0.112,0.6884244235543134,0.559,0.061,0.6892161749360455,0.553,0.046
55,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,6.428370636442208,0.2663521229885799,0.6911525309188068,0.531,0.033,0.687470079520117,0.548,0.041,0.6897791525593288,0.566,0.068,0.6900659770392699,0.572,0.065
56,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,38.56255811876042,0.3308260611203141,0.8095310782825774,0.641,0.143,0.8978792934955925,0.623,0.116,0.6881264225328465,0.66,0.162,0.6885702511392064,0.644,0.137
57,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,26.74007824384425,0.2318445068038776,0.6270182359796926,0.678,0.18,0.6569688884325628,0.669,0.162,0.6883202475374545,0.702,0.204,0.689077876936323,0.656,0.149
58,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.01,1.0,3279.5639365440743,0.3102673259966479,58.7747493553556,0.668,0.17,inf,0.687,0.18,0.688252815588462,0.67,0.172,0.6889543342138081,0.637,0.13
59,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,62.440323640716514,0.2646474673406859,1.195067254855953,0.601,0.103,1.400173084062426,0.572,0.065,0.6879764081688081,0.717,0.219,0.688597753422963,0.684,0.177
60,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,320.0535981678033,0.2578060760050217,8.489874895675475,0.542,0.044,8.716938068337562,0.538,0.031,0.6881839731203613,0.72,0.222,0.6885791585764153,0.673,0.166
61,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1556.562782820049,0.2605240910901867,28.268554548043568,0.627,0.129,33.063727473857405,0.6,0.093,0.68702771751068,0.624,0.126,0.6877466733413931,0.624,0.117
62,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.01,1.0,3295.826860441336,0.3076293872241111,89.06476744138996,0.585,0.087,inf,0.595,0.088,0.6881357211424911,0.59,0.092,0.6892684004544223,0.563,0.056
63,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,18.709816552740204,0.2740088010441227,0.755580498730179,0.579,0.081,0.7495294037243886,0.595,0.088,0.6899072629643397,0.627,0.129,0.6909022682291531,0.601,0.094
64,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,70.3797032264698,0.3169017497078109,1.6914875962364426,0.629,0.131,1.8188897857978823,0.632,0.125,0.6848853325133426,0.754,0.256,0.6851311687381878,0.747,0.24
65,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,18.13960392147773,0.2426244742561726,0.595666802781277,0.714,0.216,0.6127412377642961,0.693,0.186,0.6864929223971177,0.715,0.217,0.6869146926115914,0.698,0.191
66,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,78.11215228655483,0.2866125832865009,2.512219211020135,0.546,0.048,2.484278995956762,0.537,0.03,0.688847393041746,0.527,0.029,0.6886379057977388,0.524,0.017
67,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,6.364506894723536,0.2823742400619823,0.6559047885174731,0.597,0.099,0.6454156056592674,0.602,0.095,0.6870343984556928,0.612,0.114,0.6877694645188471,0.594,0.087
68,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,372.5491396787792,0.2439474153713759,9.061460483084362,0.608,0.11,9.42180136155668,0.594,0.087,0.6911809033195491,0.516,0.018,0.6919983658454706,0.5,-0.007
69,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,33.022404599262266,0.2951238033992427,1.3891113300034073,0.569,0.071,1.4665535641054042,0.532,0.025,0.6886534981390381,0.548,0.05,0.6893752801523331,0.54,0.033
70,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,153.4814336899712,0.2735918065598594,2.8007648070164586,0.615,0.117,3.157278909301639,0.614,0.107,0.6873782386036978,0.716,0.218,0.6882730652486032,0.689,0.182
71,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,156.39640634490877,0.2698838693320301,3.8761636308365928,0.535,0.037,3.915885187193242,0.528,0.021,0.6878682971862001,0.701,0.203,0.6883451060289574,0.671,0.164
72,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.228622849008108,0.257093426287638,0.6490958214687675,0.652,0.154,0.6552005782457903,0.659,0.152,0.6887102100657758,0.718,0.22,0.6890958734539622,0.693,0.186
73,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,314.0880813286673,0.2606294617080842,4.729172241664978,0.666,0.168,5.034040498623336,0.659,0.152,0.6879987722695792,0.713,0.215,0.6887733701453992,0.68,0.173
74,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,134.36933514923183,0.2774015813641252,2.0457682196051974,0.641,0.143,2.3215230457229064,0.643,0.136,0.685704778664504,0.66,0.162,0.6863185651189683,0.641,0.134
75,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,199.39232932353164,0.2743155395802693,4.409753006024027,0.572,0.074,4.541331018969719,0.552,0.045,0.6891951013272833,0.679,0.181,0.6896176645644514,0.686,0.179
76,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1273.6610474276515,0.2838899113894408,29.36098372987472,0.478,-0.02,26.17762435891787,0.539,0.032,0.6884335822879041,0.529,0.031,0.6889370385041986,0.517,0.01
77,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,570.5972386963647,0.3023735996691388,10.588830370859494,0.661,0.163,9.534017528342137,0.682,0.175,0.6899762227149595,0.57,0.072,0.6901422308715521,0.571,0.064
78,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.5,1.0,70.40887742529581,0.2811629605092787,1.0353094629515105,0.712,0.214,1.1450587966717618,0.699,0.192,0.6876583630941161,0.645,0.147,0.6882093680272011,0.632,0.125
79,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,34.23770590764794,0.2964893161207695,0.9378163239493408,0.548,0.05,0.9120271563778314,0.53,0.023,0.68795239344059,0.671,0.173,0.6882081355215387,0.674,0.167
80,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,16.088879656422733,0.2701210294511983,0.7358529633335427,0.581,0.083,0.760987843200287,0.536,0.029,0.6891624675767217,0.68,0.182,0.6896765373844073,0.675,0.168
81,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,604.0796804637129,0.2670414628480765,13.371977231774094,0.615,0.117,13.337764669708315,0.625,0.118,0.6887623289293932,0.56,0.062,0.6897252059520156,0.546,0.039
82,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,379.6825847832192,0.2398959040320263,5.631223570087215,0.632,0.134,6.373970381834869,0.601,0.094,0.6892674625410519,0.536,0.038,0.689587487268419,0.522,0.015
83,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,17.39087497863123,0.2687526127446473,0.6025666979676518,0.688,0.19,0.6270333484423223,0.676,0.169,0.6872287954176499,0.624,0.126,0.6878453829061534,0.594,0.087
84,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,32.70549777346868,0.2973014028046239,0.9559672236793734,0.61,0.112,1.020409145144984,0.606,0.099,0.6908970551980305,0.529,0.031,0.6905349086908936,0.548,0.041
85,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,1.0,1.0,34.85258464459046,0.250979314791507,0.8506724577500623,0.605,0.107,0.8490129998610034,0.605,0.098,0.6895794809566803,0.654,0.156,0.689882098311582,0.628,0.121
86,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1602.080147924538,0.2642289077107687,29.30882506833372,0.565,0.067,27.46236661754994,0.564,0.057,0.6876865628990413,0.532,0.034,0.6883433597569029,0.52,0.013
87,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,312.836351152592,0.2592407988104356,5.457482119299173,0.57,0.072,5.583242973689077,0.579,0.072,0.6856897756668372,0.737,0.239,0.6864253275907733,0.709,0.202
88,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,680.171306283074,0.2900815061666822,16.28813608199591,0.577,0.079,17.4082352786278,0.551,0.044,0.6867927461652323,0.748,0.25,0.6873944676237945,0.734,0.227
89,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1687.213054650736,0.3186276715510568,21.42925699417201,0.715,0.217,20.61332531080227,0.696,0.189,0.6850006412675125,0.724,0.226,0.6858417702232645,0.689,0.182
90,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.2,1.0,223.86626980310456,0.2775319005666494,2.949121330250463,0.664,0.166,3.0342181950080525,0.694,0.187,0.6880210691488676,0.692,0.194,0.6881502867346301,0.669,0.162
91,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.1,1.0,345.3627207023003,0.2440668790710295,6.106174280148238,0.733,0.235,6.476665923956389,0.731,0.224,0.6892585998579481,0.658,0.16,0.6894686906409675,0.629,0.122
92,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,14.931155814228608,0.2575698573261221,0.7307546713900043,0.618,0.12,0.7268604110885823,0.625,0.118,0.6911186521961504,0.63,0.132,0.6909807814112217,0.617,0.11
93,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1893.1831936395672,0.2913196919112418,46.63866042632542,0.564,0.066,47.426771643401416,0.536,0.029,0.6865134295429081,0.745,0.247,0.6871336283213556,0.734,0.227
94,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.02,1.0,1931.054769573556,0.2704200711052965,57.62254149027586,0.535,0.037,55.0632266884277,0.545,0.038,0.6880722612079837,0.703,0.205,0.6881415398372694,0.721,0.214
95,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,0.05,1.0,653.6642426102484,0.314963490897003,12.535131745309204,0.571,0.073,11.834392859357958,0.58,0.073,0.6887615167675274,0.695,0.197,0.6894082187330064,0.652,0.145
96,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,17.522179614354098,0.2474024111941711,0.7228484096675777,0.605,0.107,0.7480794817282601,0.598,0.091,0.6903367154893076,0.535,0.037,0.690784699500211,0.525,0.018
97,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,17.551431230615467,0.3048969650908245,0.7242939612144046,0.591,0.093,0.731809630592207,0.571,0.064,0.6863388427139892,0.748,0.25,0.6870231033960033,0.732,0.225
98,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,2.0,1.0,17.160667964028807,0.2541854239266716,0.6973735051529995,0.591,0.093,0.6939828996262811,0.609,0.102,0.6867186963759148,0.688,0.19,0.686925681718734,0.661,0.154
99,eps0.75_lambdfl0.5_lamblr1.0,0.75,0.5,5.0,1.0,6.224414502964449,0.3154379421147409,0.6361954305204882,0.629,0.131,0.6368397913582017,0.649,0.142,0.6856674706420304,0.74,0.242,0.6861984580798288,0.743,0.236
0,eps0.2_lambdfl0.5_lamblr5.0,0.2,0.5,2.0,5.0,61.20483712240575,0.1867051956212156,1.0950060190234137,0.669,0.171,1.2023402589432668,0.665,0.158,0.6933274845284039,0.475,-0.023,0.6929990288578686,0.495,-0.012
